Input;Target
-8.4;0.605351
-8.39;0.611989
-8.38;0.618621
-8.37;0.625243
-8.36;0.631853
-8.35;0.63845
-8.34;0.645033
-8.33;0.6516
-8.32;0.658149
-8.31;0.664677
-8.3;0.671185
-8.29;0.67767
-8.28;0.68413
-8.27;0.690564
-8.26;0.69697
-8.25;0.703348
-8.24;0.709693
-8.23;0.716007
-8.22;0.722286
-8.21;0.728529
-8.2;0.734735
-8.19;0.740901
-8.18;0.747027
-8.17;0.753111
-8.16;0.759151
-8.15;0.765145
-8.14;0.771093
-8.13;0.776992
-8.12;0.782841
-8.11;0.788639
-8.1;0.794383
-8.09;0.800073
-8.08;0.805707
-8.07;0.811284
-8.06;0.816801
-8.05;0.822258
-8.04;0.827653
-8.03;0.832984
-8.02;0.838251
-8.01;0.843451
-8;0.848584
-7.99;0.853648
-7.98;0.858642
-7.97;0.863563
-7.96;0.868412
-7.95;0.873186
-7.94;0.877884
-7.93;0.882506
-7.92;0.887049
-7.91;0.891513
-7.9;0.895895
-7.89;0.900195
-7.88;0.904413
-7.87;0.908546
-7.86;0.912592
-7.85;0.916553
-7.84;0.920425
-7.83;0.924208
-7.82;0.927901
-7.81;0.931502
-7.8;0.935011
-7.79;0.938426
-7.78;0.941748
-7.77;0.944973
-7.76;0.948102
-7.75;0.951133
-7.74;0.954066
-7.73;0.9569
-7.72;0.959633
-7.71;0.962265
-7.7;0.964795
-7.69;0.967222
-7.68;0.969545
-7.67;0.971764
-7.66;0.973878
-7.65;0.975885
-7.64;0.977785
-7.63;0.979578
-7.62;0.981263
-7.61;0.982839
-7.6;0.984305
-7.59;0.985661
-7.58;0.986906
-7.57;0.98804
-7.56;0.989062
-7.55;0.989971
-7.54;0.990768
-7.53;0.991451
-7.52;0.99202
-7.51;0.992475
-7.5;0.992815
-7.49;0.99304
-7.48;0.993149
-7.47;0.993143
-7.46;0.99302
-7.45;0.992781
-7.44;0.992426
-7.43;0.991953
-7.42;0.991363
-7.41;0.990656
-7.4;0.989832
-7.39;0.98889
-7.38;0.98783
-7.37;0.986653
-7.36;0.985357
-7.35;0.983944
-7.34;0.982413
-7.33;0.980764
-7.32;0.978997
-7.31;0.977113
-7.3;0.97511
-7.29;0.972991
-7.28;0.970753
-7.27;0.968399
-7.26;0.965928
-7.25;0.96334
-7.24;0.960635
-7.23;0.957814
-7.22;0.954877
-7.21;0.951824
-7.2;0.948656
-7.19;0.945373
-7.18;0.941976
-7.17;0.938464
-7.16;0.934839
-7.15;0.9311
-7.14;0.927249
-7.13;0.923286
-7.12;0.919211
-7.11;0.915025
-7.1;0.910729
-7.09;0.906322
-7.08;0.901807
-7.07;0.897183
-7.06;0.892451
-7.05;0.887612
-7.04;0.882666
-7.03;0.877615
-7.02;0.87246
-7.01;0.8672
-7;0.861836
-6.99;0.856371
-6.98;0.850804
-6.97;0.845136
-6.96;0.839369
-6.95;0.833503
-6.94;0.827539
-6.93;0.821479
-6.92;0.815322
-6.91;0.809071
-6.9;0.802727
-6.89;0.796289
-6.88;0.78976
-6.87;0.78314
-6.86;0.776432
-6.85;0.769635
-6.84;0.762751
-6.83;0.755781
-6.82;0.748727
-6.81;0.741589
-6.8;0.734369
-6.79;0.727068
-6.78;0.719687
-6.77;0.712228
-6.76;0.704693
-6.75;0.697081
-6.74;0.689395
-6.73;0.681636
-6.72;0.673806
-6.71;0.665905
-6.7;0.657935
-6.69;0.649898
-6.68;0.641796
-6.67;0.633628
-6.66;0.625398
-6.65;0.617106
-6.64;0.608754
-6.63;0.600344
-6.62;0.591876
-6.61;0.583353
-6.6;0.574776
-6.59;0.566147
-6.58;0.557467
-6.57;0.548738
-6.56;0.539961
-6.55;0.531138
-6.54;0.52227
-6.53;0.51336
-6.52;0.504409
-6.51;0.495418
-6.5;0.486389
-6.49;0.477324
-6.48;0.468225
-6.47;0.459092
-6.46;0.449929
-6.45;0.440735
-6.44;0.431515
-6.43;0.422268
-6.42;0.412997
-6.41;0.403703
-6.4;0.394388
-6.39;0.385054
-6.38;0.375702
-6.37;0.366334
-6.36;0.356953
-6.35;0.34756
-6.34;0.338155
-6.33;0.328742
-6.32;0.319322
-6.31;0.309897
-6.3;0.300468
-6.29;0.291036
-6.28;0.281605
-6.27;0.272176
-6.26;0.262751
-6.25;0.25333
-6.24;0.243916
-6.23;0.234512
-6.22;0.225117
-6.21;0.215735
-6.2;0.206366
-6.19;0.197014
-6.18;0.187679
-6.17;0.178363
-6.16;0.169067
-6.15;0.159795
-6.14;0.150547
-6.13;0.141325
-6.12;0.13213
-6.11;0.122965
-6.1;0.113832
-6.09;0.10473
-6.08;0.0956637
-6.07;0.0866337
-6.06;0.0776415
-6.05;0.0686885
-6.04;0.0597767
-6.03;0.0509077
-6.02;0.0420836
-6.01;0.0333056
-6;0.024575
-5.99;0.015894
-5.98;0.00726363
-5.97;-0.00131384
-5.96;-0.00983766
-5.95;-0.0183054
-5.94;-0.0267164
-5.93;-0.0350682
-5.92;-0.0433601
-5.91;-0.0515898
-5.9;-0.0597567
-5.89;-0.0678588
-5.88;-0.0758943
-5.87;-0.0838625
-5.86;-0.0917611
-5.85;-0.0995895
-5.84;-0.107346
-5.83;-0.115029
-5.82;-0.122637
-5.81;-0.130169
-5.8;-0.137623
-5.79;-0.144999
-5.78;-0.152294
-5.77;-0.159508
-5.76;-0.166639
-5.75;-0.173687
-5.74;-0.180649
-5.73;-0.187525
-5.72;-0.194312
-5.71;-0.201012
-5.7;-0.20762
-5.69;-0.214138
-5.68;-0.220564
-5.67;-0.226896
-5.66;-0.233133
-5.65;-0.239275
-5.64;-0.24532
-5.63;-0.251268
-5.62;-0.257116
-5.61;-0.262865
-5.6;-0.268514
-5.59;-0.27406
-5.58;-0.279505
-5.57;-0.284845
-5.56;-0.290082
-5.55;-0.295213
-5.54;-0.300238
-5.53;-0.305156
-5.52;-0.309966
-5.51;-0.314668
-5.5;-0.319261
-5.49;-0.323745
-5.48;-0.328117
-5.47;-0.332378
-5.46;-0.336527
-5.45;-0.340564
-5.44;-0.344488
-5.43;-0.348298
-5.42;-0.351993
-5.41;-0.355574
-5.4;-0.359039
-5.39;-0.362389
-5.38;-0.365622
-5.37;-0.368739
-5.36;-0.371738
-5.35;-0.37462
-5.34;-0.377385
-5.33;-0.380031
-5.32;-0.382558
-5.31;-0.384967
-5.3;-0.387256
-5.29;-0.389427
-5.28;-0.391478
-5.27;-0.393409
-5.26;-0.39522
-5.25;-0.396912
-5.24;-0.398483
-5.23;-0.399935
-5.22;-0.401266
-5.21;-0.402477
-5.2;-0.403568
-5.19;-0.404538
-5.18;-0.405389
-5.17;-0.406119
-5.16;-0.406729
-5.15;-0.40722
-5.14;-0.407591
-5.13;-0.407842
-5.12;-0.407974
-5.11;-0.407987
-5.1;-0.407881
-5.09;-0.407656
-5.08;-0.407313
-5.07;-0.406853
-5.06;-0.406274
-5.05;-0.405579
-5.04;-0.404766
-5.03;-0.403837
-5.02;-0.402792
-5.01;-0.401632
-5;-0.400357
-4.99;-0.398967
-4.98;-0.397463
-4.97;-0.395846
-4.96;-0.394116
-4.95;-0.392274
-4.94;-0.390321
-4.93;-0.388256
-4.92;-0.386081
-4.91;-0.383797
-4.9;-0.381405
-4.89;-0.378904
-4.88;-0.376296
-4.87;-0.373581
-4.86;-0.370761
-4.85;-0.367837
-4.84;-0.364808
-4.83;-0.361676
-4.82;-0.358443
-4.81;-0.355108
-4.8;-0.351673
-4.79;-0.348138
-4.78;-0.344506
-4.77;-0.340776
-4.76;-0.336949
-4.75;-0.333028
-4.74;-0.329013
-4.73;-0.324904
-4.72;-0.320704
-4.71;-0.316412
-4.7;-0.312032
-4.69;-0.307562
-4.68;-0.303005
-4.67;-0.298362
-4.66;-0.293634
-4.65;-0.288823
-4.64;-0.283929
-4.63;-0.278953
-4.62;-0.273898
-4.61;-0.268765
-4.6;-0.263553
-4.59;-0.258267
-4.58;-0.252905
-4.57;-0.24747
-4.56;-0.241963
-4.55;-0.236385
-4.54;-0.230739
-4.53;-0.225024
-4.52;-0.219244
-4.51;-0.213398
-4.5;-0.207489
-4.49;-0.201518
-4.48;-0.195486
-4.47;-0.189396
-4.46;-0.183248
-4.45;-0.177044
-4.44;-0.170785
-4.43;-0.164474
-4.42;-0.15811
-4.41;-0.151698
-4.4;-0.145236
-4.39;-0.138728
-4.38;-0.132174
-4.37;-0.125577
-4.36;-0.118938
-4.35;-0.112258
-4.34;-0.10554
-4.33;-0.0987838
-4.32;-0.0919923
-4.31;-0.0851665
-4.3;-0.0783085
-4.29;-0.0714194
-4.28;-0.0645014
-4.27;-0.0575555
-4.26;-0.050584
-4.25;-0.0435879
-4.24;-0.0365694
-4.23;-0.0295296
-4.22;-0.0224708
-4.21;-0.0153939
-4.2;-0.00830129
-4.19;-0.001194
-4.18;0.00592574
-4.17;0.013057
-4.16;0.0201972
-4.15;0.0273457
-4.14;0.0345
-4.13;0.041659
-4.12;0.0488206
-4.11;0.0559838
-4.1;0.0631465
-4.09;0.0703068
-4.08;0.0774637
-4.07;0.0846148
-4.06;0.0917594
-4.05;0.098895
-4.04;0.106021
-4.03;0.113134
-4.02;0.120234
-4.01;0.127319
-4;0.134388
-3.99;0.141438
-3.98;0.148468
-3.97;0.155477
-3.96;0.162463
-3.95;0.169424
-3.94;0.17636
-3.93;0.183267
-3.92;0.190145
-3.91;0.196993
-3.9;0.203808
-3.89;0.210589
-3.88;0.217336
-3.87;0.224045
-3.86;0.230716
-3.85;0.237348
-3.84;0.243938
-3.83;0.250486
-3.82;0.256989
-3.81;0.263448
-3.8;0.269859
-3.79;0.276222
-3.78;0.282536
-3.77;0.288798
-3.76;0.295008
-3.75;0.301165
-3.74;0.307266
-3.73;0.313311
-3.72;0.319299
-3.71;0.325228
-3.7;0.331096
-3.69;0.336903
-3.68;0.342648
-3.67;0.348329
-3.66;0.353945
-3.65;0.359494
-3.64;0.364977
-3.63;0.370391
-3.62;0.375735
-3.61;0.381009
-3.6;0.38621
-3.59;0.39134
-3.58;0.396395
-3.57;0.401375
-3.56;0.40628
-3.55;0.411107
-3.54;0.415857
-3.53;0.420528
-3.52;0.42512
-3.51;0.42963
-3.5;0.43406
-3.49;0.438406
-3.48;0.44267
-3.47;0.44685
-3.46;0.450945
-3.45;0.454954
-3.44;0.458877
-3.43;0.462713
-3.42;0.466461
-3.41;0.470121
-3.4;0.473692
-3.39;0.477173
-3.38;0.480564
-3.37;0.483863
-3.36;0.487071
-3.35;0.490188
-3.34;0.493211
-3.33;0.496142
-3.32;0.498979
-3.31;0.501722
-3.3;0.50437
-3.29;0.506924
-3.28;0.509383
-3.27;0.511746
-3.26;0.514013
-3.25;0.516184
-3.24;0.518259
-3.23;0.520237
-3.22;0.522117
-3.21;0.523901
-3.2;0.525588
-3.19;0.527177
-3.18;0.528668
-3.17;0.530062
-3.16;0.531358
-3.15;0.532556
-3.14;0.533657
-3.13;0.534659
-3.12;0.535564
-3.11;0.536371
-3.1;0.53708
-3.09;0.537691
-3.08;0.538205
-3.07;0.538622
-3.06;0.538941
-3.05;0.539164
-3.04;0.539289
-3.03;0.539318
-3.02;0.539251
-3.01;0.539088
-3;0.538829
-2.99;0.538475
-2.98;0.538026
-2.97;0.537483
-2.96;0.536845
-2.95;0.536113
-2.94;0.535289
-2.93;0.534371
-2.92;0.533362
-2.91;0.532261
-2.9;0.531068
-2.89;0.529785
-2.88;0.528412
-2.87;0.52695
-2.86;0.525399
-2.85;0.523761
-2.84;0.522034
-2.83;0.520222
-2.82;0.518323
-2.81;0.51634
-2.8;0.514272
-2.79;0.512121
-2.78;0.509887
-2.77;0.507571
-2.76;0.505175
-2.75;0.502698
-2.74;0.500143
-2.73;0.497509
-2.72;0.494799
-2.71;0.492011
-2.7;0.489149
-2.69;0.486213
-2.68;0.483203
-2.67;0.480122
-2.66;0.476969
-2.65;0.473746
-2.64;0.470455
-2.63;0.467096
-2.62;0.463671
-2.61;0.46018
-2.6;0.456625
-2.59;0.453007
-2.58;0.449327
-2.57;0.445587
-2.56;0.441787
-2.55;0.43793
-2.54;0.434016
-2.53;0.430046
-2.52;0.426023
-2.51;0.421947
-2.5;0.417819
-2.49;0.413641
-2.48;0.409415
-2.47;0.405142
-2.46;0.400822
-2.45;0.396459
-2.44;0.392052
-2.43;0.387604
-2.42;0.383115
-2.41;0.378588
-2.4;0.374024
-2.39;0.369424
-2.38;0.36479
-2.37;0.360124
-2.36;0.355426
-2.35;0.350699
-2.34;0.345943
-2.33;0.341162
-2.32;0.336355
-2.31;0.331524
-2.3;0.326673
-2.29;0.3218
-2.28;0.31691
-2.27;0.312002
-2.26;0.307078
-2.25;0.302141
-2.24;0.297192
-2.23;0.292232
-2.22;0.287264
-2.21;0.282287
-2.2;0.277306
-2.19;0.27232
-2.18;0.267332
-2.17;0.262343
-2.16;0.257355
-2.15;0.252369
-2.14;0.247388
-2.13;0.242413
-2.12;0.237445
-2.11;0.232487
-2.1;0.227539
-2.09;0.222604
-2.08;0.217683
-2.07;0.212778
-2.06;0.20789
-2.05;0.203021
-2.04;0.198174
-2.03;0.193349
-2.02;0.188548
-2.01;0.183772
-2;0.179025
-1.99;0.174306
-1.98;0.169618
-1.97;0.164962
-1.96;0.16034
-1.95;0.155754
-1.94;0.151206
-1.93;0.146696
-1.92;0.142226
-1.91;0.137798
-1.9;0.133415
-1.89;0.129076
-1.88;0.124784
-1.87;0.120541
-1.86;0.116348
-1.85;0.112206
-1.84;0.108117
-1.83;0.104083
-1.82;0.100105
-1.81;0.0961843
-1.8;0.0923231
-1.79;0.0885223
-1.78;0.0847838
-1.77;0.0811093
-1.76;0.0774994
-1.75;0.0739561
-1.74;0.0704809
-1.73;0.0670754
-1.72;0.0637403
-1.71;0.0604774
-1.7;0.0572882
-1.69;0.0541742
-1.68;0.0511364
-1.67;0.0481761
-1.66;0.0452948
-1.65;0.0424942
-1.64;0.0397749
-1.63;0.0371385
-1.62;0.0345863
-1.61;0.0321197
-1.6;0.0297394
-1.59;0.0274472
-1.58;0.0252439
-1.57;0.0231311
-1.56;0.0211095
-1.55;0.0191805
-1.54;0.017345
-1.53;0.0156044
-1.52;0.0139598
-1.51;0.0124121
-1.5;0.0109622
-1.49;0.00961149
-1.48;0.00836074
-1.47;0.00721109
-1.46;0.0061633
-1.45;0.00521845
-1.44;0.0043776
-1.43;0.00364131
-1.42;0.00301081
-1.41;0.00248688
-1.4;0.00207025
-1.39;0.00176179
-1.38;0.00156236
-1.37;0.00147265
-1.36;0.00149345
-1.35;0.00162548
-1.34;0.0018695
-1.33;0.00222617
-1.32;0.0026961
-1.31;0.0032801
-1.3;0.00397843
-1.29;0.00479215
-1.28;0.00572157
-1.27;0.00676709
-1.26;0.0079295
-1.25;0.00920928
-1.24;0.0106068
-1.23;0.0121223
-1.22;0.0137567
-1.21;0.0155101
-1.2;0.0173828
-1.19;0.0193752
-1.18;0.0214878
-1.17;0.0237209
-1.16;0.0260746
-1.15;0.028549
-1.14;0.0311447
-1.13;0.0338619
-1.12;0.0367004
-1.11;0.0396604
-1.1;0.0427426
-1.09;0.0459465
-1.08;0.0492724
-1.07;0.05272
-1.06;0.05629
-1.05;0.0599821
-1.04;0.0637961
-1.03;0.0677321
-1.02;0.0717896
-1.01;0.0759692
-1;0.0802705
-0.99;0.0846933
-0.98;0.0892369
-0.97;0.0939021
-0.96;0.0986881
-0.95;0.103595
-0.940001;0.108621
-0.93;0.113768
-0.92;0.119035
-0.91;0.124421
-0.900001;0.129925
-0.89;0.135549
-0.88;0.141291
-0.87;0.14715
-0.860001;0.153126
-0.85;0.159219
-0.84;0.165428
-0.83;0.171753
-0.820001;0.178192
-0.81;0.184747
-0.8;0.191415
-0.79;0.198196
-0.78;0.20509
-0.77;0.212095
-0.76;0.219211
-0.75;0.226438
-0.74;0.233774
-0.73;0.241219
-0.72;0.248772
-0.71;0.256432
-0.7;0.264198
-0.690001;0.272069
-0.68;0.280045
-0.67;0.288124
-0.66;0.296307
-0.650001;0.30459
-0.64;0.312974
-0.63;0.321458
-0.62;0.330041
-0.610001;0.33872
-0.6;0.347497
-0.59;0.356368
-0.58;0.365335
-0.570001;0.374393
-0.56;0.383544
-0.55;0.392787
-0.54;0.402118
-0.530001;0.411538
-0.52;0.421045
-0.51;0.430638
-0.5;0.440316
-0.49;0.450077
-0.48;0.45992
-0.47;0.469844
-0.46;0.479848
-0.45;0.48993
-0.440001;0.500087
-0.43;0.510321
-0.42;0.520629
-0.41;0.531009
-0.400001;0.54146
-0.39;0.551981
-0.38;0.562571
-0.37;0.573227
-0.360001;0.583947
-0.35;0.594733
-0.34;0.60558
-0.33;0.616489
-0.320001;0.627456
-0.31;0.638481
-0.3;0.649562
-0.29;0.660699
-0.280001;0.671887
-0.27;0.683127
-0.26;0.694417
-0.25;0.705756
-0.24;0.717141
-0.23;0.72857
-0.22;0.740043
-0.21;0.751558
-0.2;0.763113
-0.190001;0.774705
-0.18;0.786335
-0.17;0.798
-0.16;0.809698
-0.150001;0.821427
-0.14;0.833187
-0.13;0.844975
-0.12;0.856789
-0.110001;0.868627
-0.1;0.88049
-0.0900002;0.892373
-0.0799999;0.904277
-0.0700006;0.916197
-0.0600004;0.928134
-0.0500002;0.940086
-0.04;0.952051
-0.0300007;0.964025
-0.0200005;0.97601
-0.0100002;0.988002
0;1
0.0100002;1.008
0.0199995;1.01601
0.0299997;1.02401
0.04;1.03201
0.0500002;1.04001
0.0599995;1.04801
0.0699997;1.056
0.0799999;1.06398
0.0900002;1.07195
0.0999994;1.07991
0.11;1.08785
0.12;1.09578
0.13;1.1037
0.139999;1.11159
0.15;1.11946
0.16;1.12732
0.17;1.13514
0.179999;1.14294
0.19;1.15072
0.2;1.15847
0.21;1.16618
0.219999;1.17386
0.23;1.18151
0.24;1.18913
0.25;1.1967
0.26;1.20424
0.27;1.21174
0.28;1.21919
0.29;1.2266
0.3;1.23397
0.309999;1.24128
0.32;1.24855
0.33;1.25577
0.34;1.26294
0.349999;1.27005
0.36;1.27711
0.37;1.28412
0.38;1.29106
0.389999;1.29795
0.4;1.30477
0.41;1.31153
0.42;1.31823
0.429999;1.32487
0.44;1.33143
0.45;1.33793
0.46;1.34436
0.469999;1.35072
0.48;1.35701
0.49;1.36322
0.5;1.36936
0.51;1.37542
0.52;1.3814
0.53;1.38731
0.54;1.39314
0.55;1.39888
0.559999;1.40454
0.57;1.41012
0.58;1.41562
0.59;1.42102
0.599999;1.42634
0.61;1.43158
0.62;1.43672
0.63;1.44177
0.639999;1.44673
0.65;1.4516
0.66;1.45638
0.67;1.46106
0.679999;1.46564
0.69;1.47013
0.7;1.47452
0.71;1.47881
0.719999;1.483
0.73;1.4871
0.74;1.49109
0.75;1.49498
0.76;1.49877
0.77;1.50245
0.78;1.50603
0.79;1.5095
0.8;1.51287
0.809999;1.51614
0.82;1.51929
0.83;1.52234
0.84;1.52528
0.849999;1.52811
0.86;1.53083
0.87;1.53344
0.88;1.53595
0.889999;1.53834
0.9;1.54061
0.91;1.54278
0.92;1.54484
0.929999;1.54678
0.94;1.54861
0.95;1.55032
0.96;1.55193
0.969999;1.55341
0.98;1.55479
0.99;1.55605
1;1.55719
1.01;1.55822
1.02;1.55913
1.03;1.55993
1.04;1.56062
1.05;1.56119
1.06;1.56164
1.07;1.56198
1.08;1.5622
1.09;1.5623
1.1;1.56229
1.11;1.56217
1.12;1.56193
1.13;1.56157
1.14;1.5611
1.15;1.56052
1.16;1.55982
1.17;1.559
1.18;1.55807
1.19;1.55703
1.2;1.55587
1.21;1.5546
1.22;1.55322
1.23;1.55172
1.24;1.55011
1.25;1.54839
1.26;1.54656
1.27;1.54462
1.28;1.54256
1.29;1.5404
1.3;1.53812
1.31;1.53574
1.32;1.53325
1.33;1.53065
1.34;1.52795
1.35;1.52513
1.36;1.52222
1.37;1.51919
1.38;1.51606
1.39;1.51283
1.4;1.5095
1.41;1.50606
1.42;1.50252
1.43;1.49888
1.44;1.49515
1.45;1.49131
1.46;1.48737
1.47;1.48334
1.48;1.47921
1.49;1.47499
1.5;1.47067
1.51;1.46626
1.52;1.46176
1.53;1.45717
1.54;1.45249
1.55;1.44771
1.56;1.44285
1.57;1.43791
1.58;1.43287
1.59;1.42776
1.6;1.42256
1.61;1.41728
1.62;1.41191
1.63;1.40647
1.64;1.40095
1.65;1.39535
1.66;1.38968
1.67;1.38393
1.68;1.37811
1.69;1.37222
1.7;1.36625
1.71;1.36022
1.72;1.35412
1.73;1.34795
1.74;1.34172
1.75;1.33542
1.76;1.32906
1.77;1.32264
1.78;1.31616
1.79;1.30962
1.8;1.30303
1.81;1.29638
1.82;1.28968
1.83;1.28292
1.84;1.27612
1.85;1.26926
1.86;1.26236
1.87;1.25541
1.88;1.24842
1.89;1.24139
1.9;1.23431
1.91;1.22719
1.92;1.22004
1.93;1.21285
1.94;1.20562
1.95;1.19836
1.96;1.19107
1.97;1.18375
1.98;1.1764
1.99;1.16902
2;1.16162
2.01;1.15419
2.02;1.14674
2.03;1.13927
2.04;1.13178
2.05;1.12428
2.06;1.11676
2.07;1.10922
2.08;1.10168
2.09;1.09412
2.1;1.08656
2.11;1.07898
2.12;1.0714
2.13;1.06382
2.14;1.05624
2.15;1.04865
2.16;1.04106
2.17;1.03348
2.18;1.0259
2.19;1.01833
2.2;1.01077
2.21;1.00321
2.22;0.995668
2.23;0.988136
2.24;0.980618
2.25;0.973115
2.26;0.965631
2.27;0.958164
2.28;0.950718
2.29;0.943295
2.3;0.935895
2.31;0.928521
2.32;0.921173
2.33;0.913853
2.34;0.906564
2.35;0.899306
2.36;0.892081
2.37;0.884891
2.38;0.877737
2.39;0.870621
2.4;0.863543
2.41;0.856506
2.42;0.849511
2.43;0.84256
2.44;0.835654
2.45;0.828794
2.46;0.821982
2.47;0.81522
2.48;0.808508
2.49;0.801849
2.5;0.795242
2.51;0.788692
2.52;0.782196
2.53;0.775759
2.54;0.76938
2.55;0.763061
2.56;0.756805
2.57;0.75061
2.58;0.74448
2.59;0.738415
2.6;0.732417
2.61;0.726486
2.62;0.720624
2.63;0.714832
2.64;0.709112
2.65;0.703464
2.66;0.697889
2.67;0.692389
2.68;0.686965
2.69;0.681617
2.7;0.676347
2.71;0.671156
2.72;0.666046
2.73;0.661015
2.74;0.656067
2.75;0.651201
2.76;0.646419
2.77;0.641722
2.78;0.63711
2.79;0.632584
2.8;0.628146
2.81;0.623796
2.82;0.619534
2.83;0.615362
2.84;0.611281
2.85;0.607291
2.86;0.603392
2.87;0.599586
2.88;0.595873
2.89;0.592254
2.9;0.588729
2.91;0.585299
2.92;0.581965
2.93;0.578727
2.94;0.575585
2.95;0.572541
2.96;0.569595
2.97;0.566747
2.98;0.563997
2.99;0.561346
3;0.558794
3.01;0.556342
3.02;0.553991
3.03;0.551739
3.04;0.549588
3.05;0.547538
3.06;0.545589
3.07;0.543742
3.08;0.541996
3.09;0.540352
3.1;0.538809
3.11;0.537369
3.12;0.53603
3.13;0.534794
3.14;0.533659
3.15;0.532627
3.16;0.531697
3.17;0.530869
3.18;0.530143
3.19;0.529519
3.2;0.528997
3.21;0.528576
3.22;0.528257
3.23;0.52804
3.24;0.527923
3.25;0.527907
3.26;0.527992
3.27;0.528178
3.28;0.528463
3.29;0.528848
3.3;0.529332
3.31;0.529916
3.32;0.530597
3.33;0.531377
3.34;0.532255
3.35;0.533229
3.36;0.534301
3.37;0.535468
3.38;0.536731
3.39;0.538089
3.4;0.539542
3.41;0.541088
3.42;0.542728
3.43;0.54446
3.44;0.546283
3.45;0.548198
3.46;0.550203
3.47;0.552298
3.48;0.554481
3.49;0.556752
3.5;0.559111
3.51;0.561556
3.52;0.564086
3.53;0.566701
3.54;0.5694
3.55;0.572181
3.56;0.575044
3.57;0.577988
3.58;0.581011
3.59;0.584114
3.6;0.587294
3.61;0.590551
3.62;0.593883
3.63;0.59729
3.64;0.600771
3.65;0.604323
3.66;0.607947
3.67;0.611642
3.68;0.615404
3.69;0.619235
3.7;0.623132
3.71;0.627094
3.72;0.631119
3.73;0.635208
3.74;0.639358
3.75;0.643568
3.76;0.647837
3.77;0.652163
3.78;0.656546
3.79;0.660983
3.8;0.665473
3.81;0.670016
3.82;0.674609
3.83;0.679252
3.84;0.683942
3.85;0.688678
3.86;0.693459
3.87;0.698284
3.88;0.703151
3.89;0.708058
3.9;0.713004
3.91;0.717987
3.92;0.723007
3.93;0.72806
3.94;0.733147
3.95;0.738265
3.96;0.743413
3.97;0.748588
3.98;0.753791
3.99;0.759019
4;0.76427
4.01;0.769542
4.02;0.774836
4.03;0.780148
4.04;0.785477
